source;source_id;source_url;perusahaan_source_id;perusahaan_nama;perusahaan_id;judul;deskripsi;lokasi;kuota;status;tgl_buka;tgl_tutup;syarat;kontak_email;scraped_at
maganghub;a23d14bd-32f7-4ab8-90ce-a0f24a45d666;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staf-it-pemeliharaan-software-a23d14bd-32f7-4ab8-90ce-a0f24a45d666;6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Badan Hukum (Selain PT) Rumah Sakit Islam Fatimah Banyuwangi;maganghub-6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Staf IT (Pemeliharaan Software);Memahami organisasi dan ruang lingkup kerja Unit IT.Memahami tata kelola keamanan informasi rumah sakit.Memahami komponen infrastruktur TI rumah sakit.Memahami struktur dasar SIMRS.Mengelola akun pengguna sesuai kewenangan.Mampu melakukan pemeliharaan master data.Memastikan kelancaran transaksi SIMRS.Memberikan layanan helpdesk sesuai SOP.Menyelesaikan gangguan software tingkat dasar.Memberikan dukungan teknis jarak jauh.Melaksanakan backup dan restore data sesuai prosedur.Memfasilitasi proses UAT.Menghasilkan inovasi sederhana di bidang IT.;Kab. Banyuwangi;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Informatika, Informatika, Pendidikan Vokasional Informatika, Informatika Medis, PJJ Teknik Informatika | Tingkat pendidikan: Diploma, Sarjana;rsifatimah@gmail.com;2026-08-11T06:23:20Z
maganghub;a23d173f-00b8-420c-83ed-6ae1443f0062;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staf-kesekretariatan-a23d173f-00b8-420c-83ed-6ae1443f0062;6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Badan Hukum (Selain PT) Rumah Sakit Islam Fatimah Banyuwangi;maganghub-6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Staf Kesekretariatan;Memahami fungsi sekretariat.Menyusun surat dinas.Menerapkan etika Mengoperasikan aplikasi perkantoran.administrasi.Mengelola surat masuk.Mengelola surat keluar.Mengelola agenda surat.Mengelola arsip dengan baik.Menyiapkan administrasi rapat.Menyusun notulen rapat.Mengelola agenda pimpinan.Membuat laporan administrasi.Memberikan pelayanan administrasi.;Kab. Banyuwangi;1;Aktif;14/07/2026;28/07/2026;Program studi: Administrasi Rumah Sakit, Manajemen Rekod dan Arsip, Kearsipan Digital, Pengelolaan Arsip dan Rekaman Informasi, Administrasi Perkantoran | Tingkat pendidikan: Diploma, Sarjana;rsifatimah@gmail.com;2026-08-11T06:23:22Z
maganghub;a240fcf4-4ffd-4874-b38e-0b6c20b2390b;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staf-keuangan-a240fcf4-4ffd-4874-b38e-0b6c20b2390b;6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Badan Hukum (Selain PT) Rumah Sakit Islam Fatimah Banyuwangi;maganghub-6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Staf Keuangan;Menerima pembayaran dari pasien baik tunai maupun non tunai (Pasien Rawat Jalan). Menerima pembayaran dari pasien baik tunai maupun non tunai (Pasien Rawat Inap) dan pembayaran lain.Melakukan kroscek Rekening (Penata Rekening) Pasien BPJS.Melakukan konfirmasi piutang obat dan pemeriksaan Karyawan. Membuat Laporan Penerimaan uang tunai maupun non tunai;Kab. Banyuwangi;1;Aktif;14/07/2026;28/07/2026;Program studi: Manajemen | Tingkat pendidikan: Sarjana;rsifatimah@gmail.com;2026-08-11T06:23:24Z
maganghub;a240f973-0886-4a63-b4f5-563837d798bf;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staf-pemasaran-a240f973-0886-4a63-b4f5-563837d798bf;6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Badan Hukum (Selain PT) Rumah Sakit Islam Fatimah Banyuwangi;maganghub-6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Staf Pemasaran;Memahami organisasi dan fungsi pemasaran rumah sakit.Memahami konsep pemasaran rumah sakit.Memahami budaya keselamatan rumah sakit.Berkomunikasi efektif dan profesional.Memahami strategi branding rumah sakit.Menguasai informasi layanan rumah sakit.Mengelola media digital rumah sakit.Membuat materi promosi yang menarik dan informatif.Mengelola hubungan dengan pelanggan.;Kab. Banyuwangi;1;Aktif;14/07/2026;28/07/2026;Program studi: Ilmu Komunikasi, Manajemen Pemasaran | Tingkat pendidikan: Sarjana;rsifatimah@gmail.com;2026-08-11T06:23:26Z
maganghub;a23d04ca-b6cb-4a2c-a64c-f39990867436;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staf-perpajakan-a23d04ca-b6cb-4a2c-a64c-f39990867436;6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Badan Hukum (Selain PT) Rumah Sakit Islam Fatimah Banyuwangi;maganghub-6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Staf Perpajakan;Membuat Faktur Pajak PPN.Mengoreksi PPN Masukkan atas pembelian obat telah masuk semua di Coretax. Membuat Bukti Potong PPh Ps 23. Membuat Bukti Potong PPh Ps 4 ayat (2). Melakukan kroscek Bulanan atas catatan potongan pajak PPh 23 dan PPh Ps 4 ayat (2) di Akuntansi. Membuat Bukti Potong Pajak Jasa Medis Dokter Spesialis. PPH Ps 21. Melakukan Arsip Data Bulanan Perpajakan;Kab. Banyuwangi;1;Aktif;14/07/2026;28/07/2026;Program studi: Akuntansi Perpajakan, Administrasi Perpajakan | Tingkat pendidikan: Diploma, Sarjana;rsifatimah@gmail.com;2026-08-11T06:23:28Z
maganghub;a23cfaa3-ed84-43d4-a209-7289af7510da;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/perawat-cssd-a23cfaa3-ed84-43d4-a209-7289af7510da;6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Badan Hukum (Selain PT) Rumah Sakit Islam Fatimah Banyuwangi;maganghub-6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Perawat CSSD;Memahami organisasi rumah sakit dan fungsi CSSD.Memahami penerapan K3RS dan PPI di CSSD.Memahami konsep dasar sterilisasi alat kesehatan.Menyiapkan instrument set sesuai standar.Mengemas alat sesuai standar sterilisasi.Mengoperasikan autoclave sesuai SOP.Melaksanakan quality control sterilisasi.Mendistribusikan alat steril dengan benar.Memahami manajemen risiko CSSD.Melaksanakan audit internal sederhana.Memenuhi standar kompetensi Staff CSSD.Menyimpan alat steril sesuai standar.;Kab. Banyuwangi;1;Aktif;14/07/2026;28/07/2026;Program studi: Keperawatan, Ilmu Keperawatan | Tingkat pendidikan: Diploma, Sarjana;rsifatimah@gmail.com;2026-08-11T06:23:30Z
maganghub;a23cf76e-4477-43bb-9846-e09653145a34;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staf-logistik-umum-a23cf76e-4477-43bb-9846-e09653145a34;6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Badan Hukum (Selain PT) Rumah Sakit Islam Fatimah Banyuwangi;maganghub-6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Staf Logistik Umum;Memahami fungsi logistik umum.Menerapkan K3RS dan keselamatan kerja.Berkomunikasi secara profesional.Melakukan penerimaan barang sesuai SOP.Menyimpan barang secara sistematis.Mengoperasikan sistem informasi logistik. Mengendalikan persediaan secara efektif.Mengendalikan persediaan secara efektif.Mengelola gudang secara efisien.;Kab. Banyuwangi;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik  Industri, Logistik, Administrasi Rumah Sakit, Administrasi Logistik, Logistik Bisnis | Tingkat pendidikan: Sarjana;rsifatimah@gmail.com;2026-08-11T06:23:31Z
maganghub;a23d0bf6-656c-4757-816c-dd77102cc6d7;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staf-binroh-a23d0bf6-656c-4757-816c-dd77102cc6d7;6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Badan Hukum (Selain PT) Rumah Sakit Islam Fatimah Banyuwangi;maganghub-6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Staf Binroh;Pelayanan Spiritual Pasien,  Pendampingan Pasien Kondisi Khusus, Pelayanan Spiritual Pra dan Pasca Tindakan, Pelayanan Spiritual kepada Keluarga Pasien, Pelayanan Bina Rohani Pegawai, Melaksanakan pendampingan spiritual kepada pasien kritis di ICU, ICCU, NICU, PICU, HCU, dan ruang isolasi sesuai kebijakan rumah sakit. | Memberikan pendampingan kepada pasien dengan penyakit kronis. | Memberikan pendampingan kepada pasien paliatif dan terminal. | Mendampingi pasien menjelang akhir hayat sesuai prosedur rumah sakit. | Melaksanakan talqin sesuai ketentuan rumah sakit dan syariat Islam. | Memberikan pendampingan kepada keluarga pasien pada kondisi kehilangan (grief support).Melakukan kunjungan spiritual kepada pasien rawat inap sesuai jadwal pelayanan. | Mengidentifikasi kebutuhan spiritual pasien melalui asesmen spiritual. | Memberikan motivasi, penguatan mental, dan dukungan spiritual kepada pasien. | Membimbing pasien dalam melaksanakan ibadah sesuai kondisi kesehatannya. | Membimbing pasien melakukan wudhu, tayamum, shalat, dzikir, doa, dan ibadah lainnya sesuai syariat Islam. | Memberikan edukasi mengenai rukhsah (keringanan) ibadah bagi pasien yang sakit. | Memberikan pelayanan spiritual kepada pasien rawat jalan apabila diperlukan.;Kab. Banyuwangi;1;Aktif;14/07/2026;28/07/2026;Program studi: Ilmu Pendidikan Agama Islam, Hukum Syariah | Tingkat pendidikan: Sarjana;rsifatimah@gmail.com;2026-08-11T06:23:33Z
maganghub;a23f39e4-732b-4a9d-b1e7-416bf58997c6;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/administration-a23f39e4-732b-4a9d-b1e7-416bf58997c6;86886902-a828-45b2-8797-98c07f4bb22a;Tdm Muara Sabak;maganghub-86886902-a828-45b2-8797-98c07f4bb22a;Administration;ertanggung jawab mengelola administrasi dealer, seperti menginput data, mengarsipkan dokumen, membuat laporan, mengurus kelengkapan administrasi penjualan, serta berkoordinasi dengan berbagai divisi untuk memastikan operasional dealer berjalan tertib, akurat, dan efisien;Kab. Tanjung Jabung Timur;1;Aktif;14/07/2026;28/07/2026;Program studi: Ilmu Komputer, Manajemen, Administrasi, Ekonomi, Akuntansi | Tingkat pendidikan: Diploma, Sarjana;ady.prasetyo@intra.tunasgroup.com;2026-08-11T06:23:35Z
maganghub;a23cd686-a782-4da4-a9cd-f995aa2598a2;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staf-radiologi-a23cd686-a782-4da4-a9cd-f995aa2598a2;6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Badan Hukum (Selain PT) Rumah Sakit Islam Fatimah Banyuwangi;maganghub-6ef0cc53-ee9a-4631-8b29-3aa76e52e11b;Staf Radiologi;Memahami sistem pelayanan radiologi. Menerapkan K3RS, PPI, dan patient safety.Memahami dan menerapkan proteksi radiasi.Memahami anatomi radiologi dasar.Berkomunikasi secara profesional.Melaksanakan pemeriksaan ekstremitas.Memahami prosedur pemeriksaan kontras.Mengoperasikan RIS/PACS sesuai kewenangan.;Kab. Banyuwangi;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknologi Radiologi Pencitraan, Radiologi, Radiodiagnostik Dan Radioterapi | Tingkat pendidikan: Diploma, Profesi;rsifatimah@gmail.com;2026-08-11T06:23:37Z
maganghub;a23933a8-684c-4c10-9650-9def9d480ba7;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/checker-warehouse-internship-a23933a8-684c-4c10-9650-9def9d480ba7;5440ee5b-9815-4816-a263-58ee3a7100e3;PT Avia Avian, Tbk;maganghub-5440ee5b-9815-4816-a263-58ee3a7100e3;Checker Warehouse Internship;Membantu melakukan pengecekan barang masuk dan keluar, memastikan kesesuaian barang dengan dokumen, mendukung stock opname, melaporkan ketidaksesuaian barang, serta menjaga ketertiban administrasi dan penerapan prosedur kerja di area gudang.;Kab. Sidoarjo;1;Aktif;14/07/2026;28/07/2026;Program studi: Administrasi BIsnis, Teknik Industri, Manajemen Logistik | Tingkat pendidikan: Diploma, Sarjana;hrd_4@avianbrands.com;2026-08-11T06:23:41Z
maganghub;a23f1ad1-85ec-49cc-b4d1-b0ddd67a5e6e;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/data-analyst-intern-a23f1ad1-85ec-49cc-b4d1-b0ddd67a5e6e;8820a353-2bfb-4913-91ed-758fe3ab3d26;Sinarniaga Sejahtera;maganghub-8820a353-2bfb-4913-91ed-758fe3ab3d26;Data Analyst Intern;Melakukan analisis data, Monitoring dan Evaluasi, membuat rekomendasi berdasarkan analisa, melakukan perbaikan proses kerja yang diperlukan, serta melakukan kontrol terhadap transaksi harian.;Kab. Malang;1;Aktif;14/07/2026;28/07/2026;Program studi: Administrasi BIsnis, Komunikasi, Manajemen, Statistik, Akuntansi | Tingkat pendidikan: Sarjana, Diploma;hermawan.anggara@snsgroup.co.id;2026-08-11T06:23:43Z
maganghub;a23ef5ba-5621-4023-8049-8fbac092ae73;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/operational-analyst-finance-intern-a23ef5ba-5621-4023-8049-8fbac092ae73;2c2a2ab4-521c-43ef-86e2-e8d55f74e97c;PT. Sinarniaga Sejahtera - Sumedang;maganghub-2c2a2ab4-521c-43ef-86e2-e8d55f74e97c;Operational Analyst Finance Intern;Mendukung aktivitas administrasi harian, melakukan pengelolaan dan pengarsipan dokumen, membantu proses input serta pembaruan data, menyusun laporan administratif, serta memberikan ide dan rekomendasi perbaikan untuk meningkatkan efektivitas dan efisiensi aktivitas operasional sehari-hari.;Kab. Sumedang;1;Aktif;14/07/2026;28/07/2026;Program studi: Akuntansi Manajemen, Bisnis dan Manajemen Ritel, Administrasi Bisnis, Ilmu Administrasi Negara, Administrasi Keuangan | Tingkat pendidikan: Sarjana;sns.sinarniagasejahtera@gmail.com;2026-08-11T06:23:45Z
maganghub;a241826d-df15-4ecc-9a3f-bfd29b78b157;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/admin-fasilitas-galangan-&-peralatan-a241826d-df15-4ecc-9a3f-bfd29b78b157;68db256e-4aaa-45ae-b2f7-34ca139d985d;Samugara Multikarya Utama;maganghub-68db256e-4aaa-45ae-b2f7-34ca139d985d;Admin Fasilitas Galangan & Peralatan;"1.	Menyusun jadwal perawatan berkala peralatan dan fasilitas galangan (preventive maintenance). | 2.	Merencanakan kebutuhan peralatan, fasilitas, tenaga kerja subkon harian, dan tenaga kebersihan galangan. | 3.	Menyusun rencana pelaksanaan kegiatan/acara fasilitas galangan. | 4.	Menyusun rencana penerbitan SPK subkon harian, termasuk tenaga kebersihan galangan. | 5.	Memantau pelaksanaan perawatan peralatan dan fasilitas agar sesuai jadwal. | 6.	Mengontrol kondisi, kelayakan, dan ketersediaan peralatan serta fasilitas galangan. | 7.	Mengendalikan proses peminjaman dan pengembalian peralatan. | 8.	Mengontrol kehadiran dan kinerja tenaga kerja subkon harian dan tenaga kebersihan galangan. | 9.	Mengontrol kepesertaan BPJS Ketenagakerjaan subkon harian dan tenaga kebersihan sesuai ketentuan. | 10.	Mengelola dan memperbarui data inventaris peralatan dan fasilitas galangan. | 11.	Mengurus dan menyiapkan SPK subkon harian, termasuk tenaga kebersihan galangan. | 12.	Menyusun dan mengelola surat-menyurat terkait fasilitas galangan, subkon, dan kebersihan. | 13.	Melaksanakan stok opname peralatan dan fasilitas galangan secara berkala. | 14.	Melakukan koordinasi dan pengawasan pelaksanaan kebersihan galangan oleh tenaga harian. | 15.	Melakukan koordinasi dan eksekusi kegiatan/acara fasilitas galangan. | 16.	Menyusun laporan hasil perawatan peralatan dan fasilitas galangan. | 17.	Menyusun laporan kerusakan, peminjaman, kebersihan galangan, serta penggunaan tenaga subkon harian.";Kab. Tegal;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Mesin Industri, Pemeliharaan Mesin, Pendidikan Teknik Mesin, Teknik Mesin Alat Berat, Teknik Mesin Produksi dan Perawatan | Tingkat pendidikan: Diploma;hrd@smku.co.id;2026-08-11T06:23:47Z
maganghub;a23f2eb6-4057-4bfb-a609-49a45b009da1;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/commercial-operations-intern-a23f2eb6-4057-4bfb-a609-49a45b009da1;fc83bf83-709a-4ce9-8bf5-4391c48638c4;Sinarniaga Sejahtera;maganghub-fc83bf83-709a-4ce9-8bf5-4391c48638c4;Commercial Operations Intern;Melakukan identifikasi dan pembukaan pelanggan atau channel baru di area operasional, membangun dan menjaga hubungan baik dengan pelanggan, melakukan aktivitas penjualan dan menawarkan produk kepada pelanggan, serta mendukung monitoring aktivitas penjualan untuk mencapai target yang telah ditetapkan.;Kota Pasuruan;1;Aktif;14/07/2026;28/07/2026;Program studi: Manajemen, Bisnis dan Manajemen Ritel, Manajemen Pemasaran/Marketing | Tingkat pendidikan: Sarjana, Diploma;legal.sns@garudafood.co.id;2026-08-11T06:23:49Z
maganghub;a241e2c2-91e9-4b84-96b2-96c52d985189;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/mechanic-a241e2c2-91e9-4b84-96b2-96c52d985189;29535ddd-9b2c-479f-b47f-0d119f08680a;Palma Agro Lestari Jaya;maganghub-29535ddd-9b2c-479f-b47f-0d119f08680a;Mechanic;1. Melakukan perawatan berkala PM: Preventive Maintenance untuk traktor, truk, mobil operasional, alat semprot, genset | 2. Memperbaiki kerusakan ringan dan berat pada mesin diesel, transmisi, kelistrikan, hidrolik | 3. Overhaul mesin, ganti sparepart, las, bubut dasar | 4. Cek oli, filter, aki, rem, dan sistem pendingin kendaraan operasional kebun;Kab. Sintang;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Mesin Pertanian, Teknik Mesin Industri, Teknik Alat Berat, Teknik Mesin Alat Berat, Teknik Mesin Produksi dan Perawatan | Tingkat pendidikan: Diploma, Sarjana;deasy.rachmawati@genting.com;2026-08-11T06:23:51Z
maganghub;a23f2f00-8124-4ada-bc1c-e98485a3140b;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/logistic-assistance-intern-a23f2f00-8124-4ada-bc1c-e98485a3140b;64cf6771-b28a-43c0-aafa-2b6a16d70f53;PT. Sinarniaga Sejahtera Branch Magelang;maganghub-64cf6771-b28a-43c0-aafa-2b6a16d70f53;Logistic Assistance Intern;Mendukung pelaksanaan stock opname produk secara berkala, memantau akurasi stok fisik, proses inbound dan outbound, membantu monitoring aktivitas distribusi dan pengiriman bersama tim logistik, menyusun laporan operasional logistik, serta memberikan ide dan rekomendasi perbaikan untuk meningkatkan efektivitas dan efisiensi operasional logistik.;Kab. Magelang;1;Aktif;14/07/2026;28/07/2026;Program studi: Manajemen, Teknik Industri, Ekonomi, Statistika, Manajemen Logistik | Tingkat pendidikan: Diploma, Sarjana;danang.wijanarko@snsgroup.co.id;2026-08-11T06:23:53Z
maganghub;a23f2e61-4d39-4e6a-91da-f71caf5662c3;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/commercial-operations-intern-a23f2e61-4d39-4e6a-91da-f71caf5662c3;64cf6771-b28a-43c0-aafa-2b6a16d70f53;PT. Sinarniaga Sejahtera Branch Magelang;maganghub-64cf6771-b28a-43c0-aafa-2b6a16d70f53;Commercial Operations Intern;Melakukan identifikasi dan pembukaan pelanggan atau channel baru di area operasional, membangun dan menjaga hubungan baik dengan pelanggan, melakukan aktivitas penjualan dan menawarkan produk kepada pelanggan, serta mendukung monitoring aktivitas penjualan untuk mencapai target yang telah ditetapkan.;Kab. Magelang;1;Aktif;14/07/2026;28/07/2026;Program studi: Manajemen, Bisnis, Ilmu Komunikasi, Sistem informasi, Manajemen Pemasaran | Tingkat pendidikan: Diploma, Sarjana;danang.wijanarko@snsgroup.co.id;2026-08-11T06:23:55Z
maganghub;a23f0a5c-6442-4662-8bad-7e6ae569f354;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/logistic-assistance-intern-a23f0a5c-6442-4662-8bad-7e6ae569f354;16788e89-2b56-4caf-bfdd-e20229a0d005;PT. Sinarniaga Sejahtera Tasikmalaya;maganghub-16788e89-2b56-4caf-bfdd-e20229a0d005;Logistic Assistance Intern;Mendukung pelaksanaan stock opname produk secara berkala, memantau akurasi stok fisik, proses inbound dan outbound, membantu monitoring aktivitas distribusi dan pengiriman bersama tim logistik, menyusun laporan operasional logistik, serta memberikan ide dan rekomendasi perbaikan untuk meningkatkan efektivitas dan efisiensi operasional logistik.;Kota Tasikmalaya;1;Aktif;14/07/2026;28/07/2026;Program studi: Manajemen Transportasi, Manajemen Perdagangan, Administrasi Logistik, Logistik Bisnis, Manajemen dan Administrasi Logistik | Tingkat pendidikan: Sarjana;ian.irvandhi@snsgroup.co.id;2026-08-11T06:23:57Z
maganghub;a21cfaa2-1837-40f9-8234-e81acd389eaa;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/texture-design-internship-a21cfaa2-1837-40f9-8234-e81acd389eaa;5440ee5b-9815-4816-a263-58ee3a7100e3;PT Avia Avian, Tbk;maganghub-5440ee5b-9815-4816-a263-58ee3a7100e3;Texture Design Internship;mendesain tekstur (texture pattern) yang nantinya diaplikasikan sebagai referensi pembuatan cat tekstur, mulai dari observasi, eksplorasi, hingga menghasilkan library desain yang siap digunakan oleh tim R&D maupun Marketing;Kab. Sidoarjo;1;Aktif;14/07/2026;28/07/2026;Program studi: Seni Rupa, Seni Rupa Dan Disain, Seni Rupa Murni, Pendidikan Seni Rupa | Tingkat pendidikan: Diploma, Sarjana;hrd_4@avianbrands.com;2026-08-11T06:23:59Z
maganghub;a21d38e3-befa-498e-ba68-c0dc423d0e22;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/people-organization-development-internship-a21d38e3-befa-498e-ba68-c0dc423d0e22;5440ee5b-9815-4816-a263-58ee3a7100e3;PT Avia Avian, Tbk;maganghub-5440ee5b-9815-4816-a263-58ee3a7100e3;People Organization Development Internship;Mendukung pengembangan Knowledge Management dan Learning Management System (LMS) perusahaan melalui keterlibatan peserta dalam proses identifikasi, dokumentasi, penyusunan, dan digitalisasi technical knowledge dari berbagai departemen operasional sehingga dapat dimanfaatkan sebagai media pembelajaran bagi karyawan.;Kab. Sidoarjo;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Industri | Tingkat pendidikan: Sarjana;hrd_4@avianbrands.com;2026-08-11T06:24:00Z
maganghub;a243e078-8d97-4421-97e9-9c81a7c911cd;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/keuangan-&-akutansi-a243e078-8d97-4421-97e9-9c81a7c911cd;f6c564a0-46ab-485d-918b-eca5539ccc1f;PT Industri Kapal Indonesia (Persero);maganghub-f6c564a0-46ab-485d-918b-eca5539ccc1f;Keuangan & Akutansi;1. Mendukung pelaksanaan administrasi akuntansi & keuangan | 2. Mendukung pengolahan data akuntansi & keuangan | 3. Mendukung administrasi perpajakan | 4. Mendukung penyusunan laporan | 5. Melakukan rekonsiliasi data;Kota Makassar;1;Aktif;14/07/2026;28/07/2026;Program studi: Keuangan, Akuntansi | Tingkat pendidikan: Sarjana, Diploma;ptiki@ikishipyard.co.id;2026-08-11T06:24:02Z
maganghub;a243d0d7-4714-4b01-8c20-9817f54b30a9;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/logistik-a243d0d7-4714-4b01-8c20-9817f54b30a9;f6c564a0-46ab-485d-918b-eca5539ccc1f;PT Industri Kapal Indonesia (Persero);maganghub-f6c564a0-46ab-485d-918b-eca5539ccc1f;Logistik;1. Membantu administrasi dan surat menyurat | 2. Membuat PO pembelian material sesuai permintaan dari pelaksana | 3. Membuat SO dan kontrak subkontraktor | 4.;Kota Makassar;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Perkapalan, Manajemen Logistik | Tingkat pendidikan: Sarjana;ptiki@ikishipyard.co.id;2026-08-11T06:24:04Z
maganghub;a243c917-1ed8-41b6-9dca-5040b4cd89ef;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/sistem-manajemen-&-risiko-a243c917-1ed8-41b6-9dca-5040b4cd89ef;f6c564a0-46ab-485d-918b-eca5539ccc1f;PT Industri Kapal Indonesia (Persero);maganghub-f6c564a0-46ab-485d-918b-eca5539ccc1f;Sistem Manajemen & Risiko;1. Membantu administrasi serta surat menyuarat, | 2.  membuat jadwal dan melakukan audit serta membuat laporan audit kebijakan mutu dan SOP yang telah di berlakukan;Kota Makassar;1;Aktif;14/07/2026;28/07/2026;Program studi: Administrasi Perkantoran, Hukum | Tingkat pendidikan: Sarjana;ptiki@ikishipyard.co.id;2026-08-11T06:24:06Z
maganghub;a243ce90-4c99-4a52-9513-33d14c0bbaca;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/qaqc-a243ce90-4c99-4a52-9513-33d14c0bbaca;f6c564a0-46ab-485d-918b-eca5539ccc1f;PT Industri Kapal Indonesia (Persero);maganghub-f6c564a0-46ab-485d-918b-eca5539ccc1f;QA/QC;1. Membantu administrasi dan surat menyurat | 2. Membuat jadwal survey kapal, melakukan survey dan membuat laporan hasil survey kapal yang melakukan docking;Kota Makassar;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Perkapalan, Teknik Sistem Perkapalan | Tingkat pendidikan: Sarjana;ptiki@ikishipyard.co.id;2026-08-11T06:24:08Z
maganghub;a243e663-f9a9-41c8-9830-88e8772dd55b;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/sdmhrd-a243e663-f9a9-41c8-9830-88e8772dd55b;f6c564a0-46ab-485d-918b-eca5539ccc1f;PT Industri Kapal Indonesia (Persero);maganghub-f6c564a0-46ab-485d-918b-eca5539ccc1f;SDM/HRD;membantu administrasi SDM/HRD seperti data absensi, gaji bulanan, surat menyurat, data tim keeper, dan lain-lain dalam lingkungan kerja PT. Industri Kapal Indonesia (Persero);Kota Makassar;1;Aktif;14/07/2026;28/07/2026;Program studi: Manajemen Sumber Daya Manusia, Psikologi | Tingkat pendidikan: Sarjana;ptiki@ikishipyard.co.id;2026-08-11T06:24:10Z
maganghub;a243d18e-e797-41bb-9863-be31d9451813;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/logistik-a243d18e-e797-41bb-9863-be31d9451813;f6c564a0-46ab-485d-918b-eca5539ccc1f;PT Industri Kapal Indonesia (Persero);maganghub-f6c564a0-46ab-485d-918b-eca5539ccc1f;Logistik;1. Membantu administrasi dan surat menyurat | 2. Membuat PO pembelian material sesuai permintaan dari pelaksana | 3. Membuat SO dan kontrak subkontraktor;Kota Makassar;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Perkapalan, Manajemen Logistik | Tingkat pendidikan: Sarjana;ptiki@ikishipyard.co.id;2026-08-11T06:24:12Z
maganghub;a24174f2-275c-4bc5-a72d-266d4bb5e90b;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/inspektur-ndt--ptmt--a24174f2-275c-4bc5-a72d-266d4bb5e90b;a74d15fb-e54d-446d-9ab8-6936925723ca;Pal Indonesia;maganghub-a74d15fb-e54d-446d-9ab8-6936925723ca;Inspektur NDT ( PT/MT );Membantu pelaksanaan pengujian Non-Destructive Test ( NDT ) Penetrant Test ( PT ) dan Magnetic Test ( MT ) sambungan pengelasan atau material Project Project kapal atau non kapal;Kota Surabaya;1;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Perkapalan, Teknik Material dan Metalurgi, Teknik Pengelasan | Tingkat pendidikan: Sarjana, Diploma;headoffice@pal.co.id;2026-08-11T06:24:14Z
